Order_ID,Order_Number,Order_Date,Customer_ID,Customer_Name,Gender,City,State,Brand,Product_Name,Size,Color,Quantity,MRP,Discount_Percent,Selling_Price,Shipping_Amount,GST_Amount,Total_Amount,Product_Cost,Profit,Payment_Method,Order_Status,Delivery_Date,Sales_Channel
MYN100101,ORD20250101,2025-11-14 00:00:00,CUST56163,Dev Agarwal,Women,Indore,Madhya Pradesh,HRX,Kurtas,XXL,Pink,4,5682,40,3409.2,0,2454.62,16091.42,10452.15,3184.65,Credit Card,Delivered,2025-11-18 00:00:00,Mobile Web
MYN100102,ORD20250102,2026-06-08 00:00:00,CUST93186,Rohit Srivastava,Kids,Jaipur,Rajasthan,Levis,Kids T-Shirts,M,Beige,2,4408,0,4408,0,1586.88,10402.88,6260.99,2555.01,Wallet,Delivered,2026-06-14 00:00:00,App
MYN100103,ORD20250103,2025-12-18 00:00:00,CUST70315,Mansi Bansal,Men,Nashik,Maharashtra,WROGN,Sports Shoes,M,Blue,3,3964,0,3964,0,2140.56,14032.56,7274.13,4617.87,Net Banking,Delivered,2025-12-20 00:00:00,App
MYN100104,ORD20250104,2025-01-24 00:00:00,CUST35963,Rahul Chauhan,Women,Indore,Madhya Pradesh,WROGN,Kurtas,L,Grey,3,4187,30,2930.9,0,1582.69,10375.39,5823.36,2969.34,Credit Card,Shipped,2025-01-29 00:00:00,App
MYN100105,ORD20250105,2025-10-22 00:00:00,CUST55241,Yash Naik,Women,Jaipur,Rajasthan,DressBerry,Kurtas,XL,Blue,3,5930,20,4744,0,2561.76,16793.76,11288.67,2943.33,Net Banking,Returned,2025-10-25 00:00:00,Website
MYN100106,ORD20250106,2026-06-10 00:00:00,CUST36916,Tanya Pawar,Women,Jaipur,Rajasthan,Mast & Harbour,Kurtas,XXL,Yellow,2,3890,15,3306.5,0,1190.34,7803.34,3957.98,2655.02,Wallet,Delivered,2026-06-17 00:00:00,Website
MYN100107,ORD20250107,2025-01-28 00:00:00,CUST23760,Karan Reddy,Beauty,Pune,Maharashtra,DressBerry,Face Wash,L,Grey,3,4113,5,3907.35,0,2109.97,13832.02,7435.06,4286.99,Cash on Delivery,Cancelled,2025-01-31 00:00:00,App
MYN100108,ORD20250108,2025-12-27 00:00:00,CUST89530,Riya Malhotra,Men,Nashik,Maharashtra,Adidas,Jeans,XS,Pink,2,928,5,881.6,0,317.38,2080.58,1183.41,579.79,Cash on Delivery,Delivered,2025-12-29 00:00:00,App
MYN100109,ORD20250109,2026-01-02 00:00:00,CUST60108,Aditya Pawar,Women,Bengaluru,Karnataka,Levis,Handbags,S,White,4,2651,30,1855.7,0,1336.1,8758.9,4977.13,2445.67,UPI,Delivered,2026-01-09 00:00:00,Mobile Web
MYN100110,ORD20250110,2025-06-10 00:00:00,CUST35611,Isha Singh,Men,Mumbai,Maharashtra,Maybelline,Shirts,L,Green,1,1357,15,1153.45,0,207.62,1361.07,661.98,491.47,Credit Card,Shipped,2025-06-12 00:00:00,Mobile Web
MYN100111,ORD20250111,2026-03-03 00:00:00,CUST89141,Mohit Chopra,Men,Pune,Maharashtra,Nike,Shirts,Free Size,Red,3,4167,30,2916.9,0,1575.13,10325.83,5413.54,3337.16,Credit Card,Delivered,2026-03-06 00:00:00,Website
MYN100112,ORD20250112,2026-05-10 00:00:00,CUST58320,Arjun Mehta,Kids,Bengaluru,Karnataka,HRX,Kids Jeans,Free Size,White,1,427,25,320.25,99,57.64,476.89,196.42,123.83,Credit Card,Delivered,2026-05-17 00:00:00,App
MYN100113,ORD20250113,2025-05-27 00:00:00,CUST88916,Ananya Yadav,Beauty,Lucknow,Uttar Pradesh,Levis,Face Wash,S,White,4,2162,25,1621.5,0,1167.48,7653.48,4752.02,1733.98,Credit Card,Delivered,2025-06-03 00:00:00,Website
MYN100114,ORD20250114,2026-05-04 00:00:00,CUST39165,Ayush Kamble,Women,Ahmedabad,Gujarat,Nike,Kurtas,XXL,Blue,1,5082,25,3811.5,0,686.07,4497.57,2679.84,1131.66,Wallet,Cancelled,2026-05-08 00:00:00,Website
MYN100115,ORD20250115,2026-03-31 00:00:00,CUST99152,Varun Kapoor,Beauty,Nashik,Maharashtra,WROGN,Face Wash,Free Size,Green,4,1687,30,1180.9,0,850.25,5573.85,2976.6,1747,Debit Card,Delivered,2026-04-02 00:00:00,App
MYN100116,ORD20250116,2025-01-03 00:00:00,CUST45631,Aditi Sharma,Women,Mumbai,Maharashtra,Allen Solly,Kurtas,XXL,Green,2,3637,20,2909.6,0,1047.46,6866.66,4210.17,1609.03,Net Banking,Cancelled,2025-01-09 00:00:00,Website
MYN100117,ORD20250117,2025-12-09 00:00:00,CUST36987,Vikram Bansal,Men,Bengaluru,Karnataka,HRX,Sports Shoes,Free Size,Beige,3,3321,20,2656.8,0,1434.67,9405.07,5232.4,2738,Net Banking,Processing,2025-12-16 00:00:00,Mobile Web
MYN100118,ORD20250118,2026-01-08 00:00:00,CUST52652,Mohit Pandey,Men,Delhi,Delhi,Mast & Harbour,Jeans,S,Red,3,5183,20,4146.4,0,2239.06,14678.26,7182.19,5257.01,Wallet,Shipped,2026-01-13 00:00:00,Website
MYN100119,ORD20250119,2026-08-09 00:00:00,CUST99022,Aditya Tiwari,Women,Jaipur,Rajasthan,DressBerry,Handbags,XS,Grey,3,3715,20,2972,0,1604.88,10520.88,6543.47,2372.53,Cash on Delivery,Delivered,2026-08-15 00:00:00,Website
MYN100120,ORD20250120,2025-04-28 00:00:00,CUST62249,Varun Gupta,Beauty,Kolkata,West Bengal,Levis,Face Wash,Free Size,Grey,3,2007,20,1605.6,0,867.02,5683.82,2652.6,2164.2,Credit Card,Cancelled,2025-05-04 00:00:00,App
MYN100121,ORD20250121,2025-03-01 00:00:00,CUST91571,Aditya Rathore,Beauty,Lucknow,Uttar Pradesh,Adidas,Face Wash,XS,Beige,4,1615,15,1372.75,0,988.38,6479.38,4239.63,1251.37,Credit Card,Processing,2025-03-04 00:00:00,App
MYN100122,ORD20250122,2026-02-23 00:00:00,CUST67993,Dev Singh,Men,Pune,Maharashtra,Levis,Jeans,XXL,Yellow,1,5067,10,4560.3,0,820.85,5381.15,2727.88,1832.42,Wallet,Delivered,2026-02-28 00:00:00,App
MYN100123,ORD20250123,2026-04-04 00:00:00,CUST48467,Tanya Bhatia,Home,Bengaluru,Karnataka,WROGN,Wall Decor,XXL,Beige,2,4028,15,3423.8,0,1232.57,8080.17,4590.38,2257.22,Net Banking,Processing,2026-04-09 00:00:00,Website
MYN100124,ORD20250124,2026-07-15 00:00:00,CUST20756,Vikram Tiwari,Men,Delhi,Delhi,Roadster,Sports Shoes,XXL,Grey,3,371,15,315.35,49,170.29,1165.34,611.01,335.04,Credit Card,Delivered,2026-07-20 00:00:00,Mobile Web
MYN100125,ORD20250125,2025-07-28 00:00:00,CUST63363,Mohit Singh,Women,Nashik,Maharashtra,Adidas,Handbags,XXL,Red,3,640,25,480,0,259.2,1699.2,939.15,500.85,Net Banking,Processing,2025-08-01 00:00:00,App
MYN100126,ORD20250126,2026-02-04 00:00:00,CUST20754,Mansi Shah,Women,Jaipur,Rajasthan,WROGN,Kurtas,L,Blue,3,2792,15,2373.2,0,1281.53,8401.13,5369.35,1750.25,Wallet,Returned,2026-02-09 00:00:00,App
MYN100127,ORD20250127,2025-06-10 00:00:00,CUST75061,Karan Bansal,Kids,Mumbai,Maharashtra,Levis,Kids Jeans,S,Red,2,584,20,467.2,49,168.19,1151.59,536.41,397.99,UPI,Cancelled,2025-06-16 00:00:00,Mobile Web
MYN100128,ORD20250128,2025-06-29 00:00:00,CUST46035,Dev Agarwal,Men,Bengaluru,Karnataka,Nike,Shirts,Free Size,Pink,1,3116,40,1869.6,0,336.53,2206.13,1285.58,584.02,Debit Card,Delivered,2025-07-06 00:00:00,Website
MYN100129,ORD20250129,2026-03-05 00:00:00,CUST55033,Rohan Deshmukh,Women,Bengaluru,Karnataka,Levis,Heels,M,Beige,3,542,10,487.8,0,263.41,1726.81,961.8,501.6,Cash on Delivery,Shipped,2026-03-09 00:00:00,Website
MYN100130,ORD20250130,2025-09-23 00:00:00,CUST73740,Rohan Dubey,Men,Pune,Maharashtra,Mast & Harbour,Sports Shoes,XS,Red,2,4524,10,4071.6,0,1465.78,9608.98,6623.8,1519.4,Wallet,Delivered,2025-09-25 00:00:00,App
MYN100131,ORD20250131,2025-04-27 00:00:00,CUST27347,Sahil More,Women,Delhi,Delhi,Lakme,Heels,Free Size,Red,2,3245,40,1947,0,700.92,4594.92,2295.59,1598.41,Net Banking,Delivered,2025-04-30 00:00:00,App
MYN100132,ORD20250132,2025-05-10 00:00:00,CUST81966,Kriti Chatterjee,Home,Indore,Madhya Pradesh,HRX,Bath Towels,XL,Blue,1,2793,20,2234.4,0,402.19,2636.59,1239.59,994.81,Credit Card,Delivered,2025-05-15 00:00:00,Website
MYN100133,ORD20250133,2025-03-24 00:00:00,CUST80984,Neha Nair,Men,Pune,Maharashtra,H&M,Watches,Free Size,Black,3,5671,20,4536.8,0,2449.87,16060.27,11100.55,2509.85,Cash on Delivery,Delivered,2025-03-26 00:00:00,Mobile Web
MYN100134,ORD20250134,2025-08-19 00:00:00,CUST42371,Mohit Verma,Men,Indore,Madhya Pradesh,WROGN,Sports Shoes,Free Size,Pink,4,1118,5,1062.1,0,764.71,5013.11,2941.17,1307.23,Wallet,Delivered,2025-08-22 00:00:00,Mobile Web
MYN100135,ORD20250135,2026-04-16 00:00:00,CUST70428,Rohit Kulkarni,Kids,Chennai,Tamil Nadu,HERE&NOW,Kids Dresses,S,White,1,4780,5,4541,0,817.38,5358.38,2521.08,2019.92,Net Banking,Delivered,2026-04-19 00:00:00,App
MYN100136,ORD20250136,2025-11-04 00:00:00,CUST35121,Abhishek Thakur,Men,Delhi,Delhi,Maybelline,Sports Shoes,L,White,4,763,5,724.85,0,521.89,3421.29,2100.45,798.95,Debit Card,Delivered,2025-11-10 00:00:00,App
MYN100137,ORD20250137,2026-01-28 00:00:00,CUST59723,Rahul Desai,Women,Jaipur,Rajasthan,Anouk,Handbags,S,White,4,2743,5,2605.85,0,1876.21,12299.61,7947.47,2475.93,Credit Card,Shipped,2026-01-30 00:00:00,App
MYN100138,ORD20250138,2025-06-22 00:00:00,CUST73936,Ishita Chopra,Beauty,Lucknow,Uttar Pradesh,Puma,Perfume,XL,Grey,1,2546,10,2291.4,0,412.45,2703.85,1301.51,989.89,Net Banking,Delivered,2025-06-26 00:00:00,App
MYN100139,ORD20250139,2025-08-20 00:00:00,CUST58355,Isha More,Kids,Nashik,Maharashtra,Maybelline,Kids T-Shirts,Free Size,Blue,1,706,5,670.7,0,120.73,791.43,460.98,209.72,Debit Card,Delivered,2025-08-23 00:00:00,Mobile Web
MYN100140,ORD20250140,2026-01-03 00:00:00,CUST71063,Isha Gupta,Men,Hyderabad,Telangana,HERE&NOW,Sports Shoes,XS,Yellow,2,3722,0,3722,0,1339.92,8783.92,4136.3,3307.7,Credit Card,Cancelled,2026-01-08 00:00:00,Mobile Web
MYN100141,ORD20250141,2025-07-09 00:00:00,CUST95667,Varun Rawat,Men,Delhi,Delhi,DressBerry,T-Shirts,S,Pink,1,1912,0,1912,0,344.16,2256.16,1325.36,586.64,Net Banking,Delivered,2025-07-12 00:00:00,App
MYN100142,ORD20250142,2026-02-06 00:00:00,CUST48714,Dev Rathore,Home,Indore,Madhya Pradesh,Allen Solly,Bath Towels,XS,White,3,5644,5,5361.8,0,2895.37,18980.77,9328.22,6757.18,Wallet,Delivered,2026-02-08 00:00:00,Website
MYN100143,ORD20250143,2025-08-10 00:00:00,CUST53950,Arjun Naik,Home,Nashik,Maharashtra,Allen Solly,Bath Towels,XL,Green,1,984,0,984,79,177.12,1240.12,719.59,264.41,Wallet,Delivered,2025-08-12 00:00:00,Website
MYN100144,ORD20250144,2025-12-11 00:00:00,CUST58908,Diya Deshmukh,Kids,Indore,Madhya Pradesh,WROGN,Kids Shoes,S,Green,2,2058,5,1955.1,0,703.84,4614.04,2945.79,964.41,Cash on Delivery,Delivered,2025-12-18 00:00:00,Mobile Web
MYN100145,ORD20250145,2025-12-19 00:00:00,CUST93986,Tanya Mehta,Home,Chennai,Tamil Nadu,Mast & Harbour,Wall Decor,XL,Beige,2,4482,15,3809.7,0,1371.49,8990.89,5306.18,2313.22,Cash on Delivery,Delivered,2025-12-23 00:00:00,Mobile Web
MYN100146,ORD20250146,2025-09-18 00:00:00,CUST72946,Akash Chauhan,Beauty,Kolkata,West Bengal,Fastrack,Shampoo,S,Yellow,4,660,20,528,0,380.16,2492.16,1302.27,809.73,Credit Card,Returned,2025-09-22 00:00:00,App
MYN100147,ORD20250147,2025-08-22 00:00:00,CUST45851,Isha Das,Kids,Lucknow,Uttar Pradesh,H&M,Kids Shoes,XXL,Yellow,1,3436,15,2920.6,0,525.71,3446.31,2031.12,889.48,Credit Card,Cancelled,2025-08-25 00:00:00,App
MYN100148,ORD20250148,2025-05-12 00:00:00,CUST28313,Sneha Sharma,Women,Nashik,Maharashtra,Allen Solly,Dresses,XXL,Blue,3,5409,20,4327.2,0,2336.69,15318.29,10632.06,2349.54,Credit Card,Shipped,2025-05-18 00:00:00,App
MYN100149,ORD20250149,2025-02-26 00:00:00,CUST37766,Neha Bhatt,Kids,Chennai,Tamil Nadu,Puma,Kids Dresses,L,Blue,2,2751,0,2751,0,990.36,6492.36,3554.2,1947.8,Net Banking,Delivered,2025-03-04 00:00:00,Website
MYN100150,ORD20250150,2025-03-01 00:00:00,CUST15997,Karan Saxena,Women,Kolkata,West Bengal,Puma,Tops,XXL,Grey,3,460,20,368,0,198.72,1302.72,687.63,416.37,Net Banking,Delivered,2025-03-05 00:00:00,Website
MYN100151,ORD20250151,2025-04-23 00:00:00,CUST11651,Ayush Menon,Home,Delhi,Delhi,Fastrack,Bedsheets,M,Yellow,4,2365,15,2010.25,0,1447.38,9488.38,4688.24,3352.76,Cash on Delivery,Delivered,2025-04-25 00:00:00,Website
MYN100152,ORD20250152,2026-07-13 00:00:00,CUST24472,Mansi Shetty,Kids,Delhi,Delhi,Anouk,Kids T-Shirts,XL,Yellow,3,958,25,718.5,0,387.99,2543.49,1584.72,570.78,Cash on Delivery,Processing,2026-07-20 00:00:00,App
MYN100153,ORD20250153,2026-07-17 00:00:00,CUST35122,Kavya Tiwari,Home,Lucknow,Uttar Pradesh,Maybelline,Wall Decor,M,Green,2,3995,20,3196,0,1150.56,7542.56,3986.88,2405.12,Net Banking,Delivered,2026-07-23 00:00:00,App
MYN100154,ORD20250154,2025-10-22 00:00:00,CUST12839,Aarav Chopra,Women,Bengaluru,Karnataka,Adidas,Handbags,L,Pink,4,2702,5,2566.9,0,1848.17,12115.77,5785.35,4482.25,UPI,Cancelled,2025-10-25 00:00:00,Website
MYN100155,ORD20250155,2026-02-12 00:00:00,CUST19557,Tanvi Srivastava,Men,Ahmedabad,Gujarat,Levis,Trousers,M,Beige,4,1918,20,1534.4,0,1104.77,7242.37,3397.89,2739.71,Cash on Delivery,Delivered,2026-02-17 00:00:00,Website
MYN100156,ORD20250156,2025-09-07 00:00:00,CUST57299,Mohit Sinha,Men,Jaipur,Rajasthan,Fastrack,Watches,XS,Beige,1,503,10,452.7,0,81.49,534.19,353.26,99.44,Wallet,Delivered,2025-09-11 00:00:00,Mobile Web
MYN100157,ORD20250157,2026-05-07 00:00:00,CUST28745,Sneha Singh,Men,Kolkata,West Bengal,DressBerry,Jeans,S,Green,1,4025,30,2817.5,0,507.15,3324.65,1589.38,1228.12,Debit Card,Processing,2026-05-14 00:00:00,Mobile Web
MYN100158,ORD20250158,2025-06-10 00:00:00,CUST98553,Mansi Gupta,Men,Nashik,Maharashtra,Mast & Harbour,T-Shirts,Free Size,Pink,1,5247,20,4197.6,0,755.57,4953.17,2516.1,1681.5,UPI,Processing,2025-06-13 00:00:00,App
MYN100159,ORD20250159,2026-05-09 00:00:00,CUST57945,Sneha Pawar,Home,Indore,Madhya Pradesh,HRX,Bedsheets,XL,White,2,2389,0,2389,0,860.04,5638.04,3335.93,1442.07,Wallet,Cancelled,2026-05-16 00:00:00,App
MYN100160,ORD20250160,2025-10-21 00:00:00,CUST26994,Yash Shah,Kids,Nashik,Maharashtra,Allen Solly,Kids Dresses,Free Size,Black,4,5031,25,3773.25,0,2716.74,17809.74,8554.92,6538.08,Net Banking,Delivered,2025-10-26 00:00:00,Website
MYN100161,ORD20250161,2026-01-16 00:00:00,CUST49961,Naina Jain,Women,Hyderabad,Telangana,DressBerry,Heels,Free Size,White,2,3090,30,2163,0,778.68,5104.68,2568.08,1757.92,UPI,Delivered,2026-01-18 00:00:00,Website
MYN100162,ORD20250162,2026-01-14 00:00:00,CUST16852,Neha Kapoor,Women,Jaipur,Rajasthan,Roadster,Tops,M,Grey,3,1310,25,982.5,0,530.55,3478.05,2143.81,803.69,Cash on Delivery,Delivered,2026-01-17 00:00:00,Website
MYN100163,ORD20250163,2026-07-13 00:00:00,CUST16971,Riya Khan,Men,Ahmedabad,Gujarat,Levis,Trousers,XXL,White,4,2510,10,2259,0,1626.48,10662.48,6916.49,2119.51,Debit Card,Delivered,2026-07-20 00:00:00,App
MYN100164,ORD20250164,2025-09-17 00:00:00,CUST15906,Priya Patel,Home,Kolkata,West Bengal,H&M,Cushion Covers,L,Beige,3,3275,20,2620,0,1414.8,9274.8,4713.96,3146.04,UPI,Shipped,2025-09-24 00:00:00,Mobile Web
MYN100165,ORD20250165,2025-09-04 00:00:00,CUST65426,Mansi Saxena,Women,Pune,Maharashtra,HERE&NOW,Handbags,L,Yellow,2,1582,50,791,0,284.76,1866.76,1052.7,529.3,Cash on Delivery,Shipped,2025-09-08 00:00:00,Website
MYN100166,ORD20250166,2025-07-30 00:00:00,CUST40090,Rohan Kamble,Men,Nashik,Maharashtra,HERE&NOW,Watches,Free Size,Yellow,4,3846,30,2692.2,0,1938.38,12707.18,8592.6,2176.2,Net Banking,Delivered,2025-08-04 00:00:00,Website
MYN100167,ORD20250167,2026-02-21 00:00:00,CUST55096,Kriti More,Beauty,Jaipur,Rajasthan,Levis,Moisturizer,Free Size,White,4,4378,25,3283.5,0,2364.12,15498.12,7532.85,5601.15,Credit Card,Delivered,2026-02-27 00:00:00,Mobile Web
MYN100168,ORD20250168,2025-09-29 00:00:00,CUST84663,Ananya Goyal,Kids,Hyderabad,Telangana,Allen Solly,Kids Jeans,L,Beige,3,1973,30,1381.1,0,745.79,4889.09,2988.22,1155.08,Wallet,Delivered,2025-10-02 00:00:00,App
MYN100169,ORD20250169,2025-05-23 00:00:00,CUST60100,Vikram Dubey,Kids,Chennai,Tamil Nadu,Puma,Kids T-Shirts,XXL,Red,3,1153,0,1153,0,622.62,4081.62,2550.74,908.26,Cash on Delivery,Delivered,2025-05-29 00:00:00,App
MYN100170,ORD20250170,2026-03-19 00:00:00,CUST82237,Simran Desai,Beauty,Pune,Maharashtra,Levis,Lipstick,XXL,Red,3,1437,40,862.2,0,465.59,3052.19,1422.76,1163.84,Net Banking,Delivered,2026-03-23 00:00:00,Website
MYN100171,ORD20250171,2025-06-03 00:00:00,CUST28351,Varun Saxena,Women,Lucknow,Uttar Pradesh,Fastrack,Heels,M,Blue,4,894,0,894,0,643.68,4219.68,2681.19,894.81,Debit Card,Delivered,2025-06-10 00:00:00,Website
MYN100172,ORD20250172,2026-05-23 00:00:00,CUST14493,Pooja Dubey,Kids,Chennai,Tamil Nadu,DressBerry,Kids Jeans,XXL,Green,3,4088,25,3066,0,1655.64,10853.64,6619.1,2578.9,Net Banking,Cancelled,2026-05-27 00:00:00,App
MYN100173,ORD20250173,2025-08-10 00:00:00,CUST18259,Shreya Agarwal,Men,Delhi,Delhi,Puma,T-Shirts,S,Yellow,1,5621,0,5621,0,1011.78,6632.78,3546.73,2074.27,Net Banking,Delivered,2025-08-12 00:00:00,Website
MYN100174,ORD20250174,2026-05-09 00:00:00,CUST59812,Varun Chopra,Women,Mumbai,Maharashtra,Lakme,Handbags,L,Green,3,2778,0,2778,0,1500.12,9834.12,5186.25,3147.75,Debit Card,Delivered,2026-05-12 00:00:00,App
MYN100175,ORD20250175,2025-03-06 00:00:00,CUST16581,Riya Arora,Kids,Ahmedabad,Gujarat,Maybelline,Kids T-Shirts,M,Red,2,5742,30,4019.4,0,1446.98,9485.78,6329.14,1709.66,Net Banking,Shipped,2025-03-12 00:00:00,Website
MYN100176,ORD20250176,2025-12-14 00:00:00,CUST40795,Rohit Desai,Women,Delhi,Delhi,Anouk,Dresses,XXL,White,4,4899,25,3674.25,0,2645.46,17342.46,10767.54,3929.46,Credit Card,Delivered,2025-12-19 00:00:00,Mobile Web
MYN100177,ORD20250177,2026-07-27 00:00:00,CUST14378,Simran Gupta,Kids,Chennai,Tamil Nadu,Puma,Kids T-Shirts,M,Black,1,4304,0,4304,0,774.72,5078.72,2370.59,1933.41,UPI,Shipped,2026-08-01 00:00:00,App
MYN100178,ORD20250178,2025-02-18 00:00:00,CUST27543,Manav Chauhan,Women,Nashik,Maharashtra,Puma,Dresses,L,Black,4,1754,10,1578.6,0,1136.59,7450.99,4480.28,1834.12,Credit Card,Delivered,2025-02-25 00:00:00,Mobile Web
MYN100179,ORD20250179,2026-07-03 00:00:00,CUST43623,Riya More,Beauty,Jaipur,Rajasthan,Allen Solly,Face Wash,M,Beige,1,5781,0,5781,0,1040.58,6821.58,3799.24,1981.76,UPI,Shipped,2026-07-05 00:00:00,Mobile Web
MYN100180,ORD20250180,2025-06-17 00:00:00,CUST88279,Priya Mishra,Women,Nashik,Maharashtra,Lakme,Dresses,XL,Black,2,5301,5,5035.95,0,1812.94,11884.84,5988.8,4083.1,Net Banking,Processing,2025-06-22 00:00:00,Website
MYN100181,ORD20250181,2025-11-20 00:00:00,CUST34995,Aditya Deshmukh,Home,Kolkata,West Bengal,HERE&NOW,Cushion Covers,XL,Blue,2,5253,0,5253,0,1891.08,12397.08,6509.03,3996.97,Cash on Delivery,Processing,2025-11-27 00:00:00,App
MYN100182,ORD20250182,2026-03-26 00:00:00,CUST84637,Ananya Pillai,Men,Ahmedabad,Gujarat,Mast & Harbour,Shirts,M,Pink,1,4305,15,3659.25,0,658.66,4317.91,2683.11,976.14,UPI,Shipped,2026-03-30 00:00:00,App
MYN100183,ORD20250183,2025-12-16 00:00:00,CUST38669,Yash Verma,Men,Hyderabad,Telangana,DressBerry,Jeans,M,Black,1,3013,25,2259.75,0,406.76,2666.51,1283.4,976.35,Net Banking,Delivered,2025-12-19 00:00:00,Mobile Web
MYN100184,ORD20250184,2025-10-21 00:00:00,CUST27514,Simran Jain,Men,Mumbai,Maharashtra,Lakme,Sports Shoes,L,Blue,3,1449,15,1231.65,0,665.09,4360.04,2847.02,847.93,Net Banking,Delivered,2025-10-26 00:00:00,Mobile Web
MYN100185,ORD20250185,2025-06-21 00:00:00,CUST92279,Sakshi Gupta,Women,Indore,Madhya Pradesh,Adidas,Heels,M,Yellow,3,3734,25,2800.5,0,1512.27,9913.77,5641.89,2759.61,Wallet,Delivered,2025-06-23 00:00:00,App
MYN100186,ORD20250186,2025-07-12 00:00:00,CUST50379,Harsh Deshmukh,Women,Indore,Madhya Pradesh,Puma,Sarees,L,Blue,1,3279,20,2623.2,0,472.18,3095.38,2073.18,550.02,Debit Card,Delivered,2025-07-17 00:00:00,Mobile Web
MYN100187,ORD20250187,2026-03-16 00:00:00,CUST27438,Rohan Sharma,Men,Mumbai,Maharashtra,H&M,Watches,XS,White,1,3227,25,2420.25,0,435.64,2855.89,1678.18,742.07,Net Banking,Delivered,2026-03-21 00:00:00,Website
MYN100188,ORD20250188,2025-12-29 00:00:00,CUST36417,Riya Deshmukh,Men,Lucknow,Uttar Pradesh,Mast & Harbour,Jeans,M,Green,3,4951,15,4208.35,0,2272.51,14897.56,7655.75,4969.3,Wallet,Delivered,2026-01-02 00:00:00,Website
MYN100189,ORD20250189,2025-07-20 00:00:00,CUST30538,Kriti Kamble,Home,Jaipur,Rajasthan,HERE&NOW,Bedsheets,XS,Pink,3,422,15,358.7,0,193.7,1269.8,720.89,355.21,Cash on Delivery,Delivered,2025-07-22 00:00:00,App
MYN100190,ORD20250190,2026-07-08 00:00:00,CUST66882,Neha Naik,Men,Pune,Maharashtra,Maybelline,T-Shirts,XS,Green,3,663,25,497.25,0,268.52,1760.27,1158.21,333.54,Wallet,Delivered,2026-07-11 00:00:00,Mobile Web
MYN100191,ORD20250191,2026-04-28 00:00:00,CUST36762,Diya Goyal,Men,Chennai,Tamil Nadu,H&M,Trousers,M,Black,4,5230,15,4445.5,0,3200.76,20982.76,12579.09,5202.91,Debit Card,Shipped,2026-05-04 00:00:00,Website
MYN100192,ORD20250192,2026-06-01 00:00:00,CUST85774,Nikhil Joshi,Women,Jaipur,Rajasthan,Puma,Kurtas,S,Pink,1,3133,10,2819.7,0,507.55,3327.25,1663.5,1156.2,Net Banking,Processing,2026-06-03 00:00:00,Mobile Web
MYN100193,ORD20250193,2026-07-12 00:00:00,CUST76418,Ayush Kapoor,Beauty,Lucknow,Uttar Pradesh,Anouk,Shampoo,S,Red,1,1809,5,1718.55,0,309.34,2027.89,1261.08,457.47,Wallet,Returned,2026-07-15 00:00:00,Mobile Web
MYN100194,ORD20250194,2026-05-14 00:00:00,CUST65220,Dev Rathore,Women,Lucknow,Uttar Pradesh,Anouk,Tops,L,Blue,3,3787,20,3029.6,0,1635.98,10724.78,5947.4,3141.4,Cash on Delivery,Processing,2026-05-17 00:00:00,Mobile Web
MYN100195,ORD20250195,2025-05-27 00:00:00,CUST35518,Ananya Shetty,Home,Ahmedabad,Gujarat,Fastrack,Bath Towels,S,Pink,1,2162,30,1513.4,0,272.41,1785.81,1093.97,419.43,Net Banking,Delivered,2025-06-03 00:00:00,Website
MYN100196,ORD20250196,2026-07-01 00:00:00,CUST66622,Rohit Khan,Kids,Jaipur,Rajasthan,Adidas,Kids Dresses,M,White,4,2666,10,2399.4,0,1727.57,11325.17,7403.06,2194.54,Credit Card,Returned,2026-07-08 00:00:00,App
MYN100197,ORD20250197,2026-07-03 00:00:00,CUST18068,Arjun Rawat,Men,Nashik,Maharashtra,WROGN,Watches,Free Size,Black,1,1387,15,1178.95,0,212.21,1391.16,884.13,294.82,Cash on Delivery,Processing,2026-07-09 00:00:00,Mobile Web
MYN100198,ORD20250198,2025-07-07 00:00:00,CUST97329,Muskan Mehta,Women,Delhi,Delhi,HRX,Kurtas,M,Pink,3,712,0,712,0,384.48,2520.48,1375.97,760.03,Credit Card,Returned,2025-07-13 00:00:00,App
MYN100199,ORD20250199,2026-05-23 00:00:00,CUST78487,Muskan Shah,Women,Hyderabad,Telangana,Levis,Sarees,XXL,Grey,4,4844,25,3633,0,2615.76,17147.76,9151.21,5380.79,Wallet,Delivered,2026-05-26 00:00:00,Mobile Web
MYN100200,ORD20250200,2026-06-17 00:00:00,CUST99400,Tanya Patel,Home,Bengaluru,Karnataka,WROGN,Bedsheets,XXL,Black,1,4177,10,3759.3,0,676.67,4435.97,2290.18,1469.12,Wallet,Delivered,2026-06-21 00:00:00,Website
MYN100201,ORD20250201,2025-02-22 00:00:00,CUST94227,Shreya Jain,Women,Delhi,Delhi,DressBerry,Heels,S,Beige,2,458,20,366.4,99,131.9,963.7,449.47,283.33,Wallet,Delivered,2025-03-01 00:00:00,Website
MYN100202,ORD20250202,2025-04-06 00:00:00,CUST37990,Sneha Malhotra,Men,Lucknow,Uttar Pradesh,Fastrack,Shirts,S,Grey,2,5859,0,5859,0,2109.24,13827.24,8922.26,2795.74,UPI,Processing,2025-04-13 00:00:00,Website
